AREA,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
Punjab,1998,2.8,55.8,25.5,19.1,2.7,42.4,160.6,90.1,139.5,49.9,0,0.2,588.6
Punjab,1999,43.4,5.6,4.3,0,22.6,35.6,139.6,82,30.7,0.5,0.1,0.2,364.4
Punjab,2000,25.4,26.6,6.9,1.3,15.3,50.1,164.8,70,42,0,0.7,2.2,405.3
Punjab,2001,8,2.1,6.2,24.5,36.9,93.8,173.9,69.5,19.9,1.5,0.9,3.8,441
Punjab,2002,2.4,6.6,6.8,3.3,20.8,24.7,50.4,58.4,95,2.6,0,3.7,274.7
Punjab,2003,10.6,56.4,19.4,3,3.9,40.7,136.7,94.7,52.2,0,2.2,5,424.6
Punjab,2004,32.4,5.7,0,15.5,27.2,48.8,52.1,124.2,8.9,31.2,0.8,5,351.7
Punjab,2005,35.8,60.3,28.6,8.4,5.2,34.6,176.7,95.3,106.7,0.4,0,0,552
Punjab,2006,15,3.7,46.1,1.3,32.1,73,220.3,90.8,120.7,24.6,13.4,6.7,647.7
Punjab,2007,1.2,68.8,48.2,10,5.9,64.4,95.1,215.4,73.7,0.6,0.9,10.6,594.8
Punjab,2008,12,4.1,0,19.7,40.6,155.5,101.9,312.2,59.8,9.9,0.6,0.9,717.1
Punjab,2009,9.4,14.4,10.5,14,5.6,10.6,158,76.8,54.7,4,2.7,0.4,361.2
Punjab,2010,3.8,13.8,1.9,0.7,6,41.8,143.8,96.7,112.8,4.7,1.1,24.4,451.5
Punjab,2011,3.5,35.6,8.2,17.8,18.9,162.9,120.9,193.5,140.2,0,1,2.6,705.2
Punjab,2012,62.6,3.2,1.9,31.1,1.6,11.9,120.2,135.1,112.3,2.2,0.4,11,493.6
Punjab,2013,9.3,50.1,11.6,3.4,3.6,120.3,117.9,217.1,24.4,16.2,6.1,6.6,586.6
Punjab,2014,21.8,20.1,30.3,24.5,20.8,20.6,76.3,41.9,105.8,6,0.7,14.1,382.7
Punjab,2015,17.7,31.3,68.5,29.8,16.7,48.3,130.2,88.6,69.2,9,0.8,0.7,510.8
Punjab,2016,6.5,6,34.6,0.8,24.8,52.6,153.1,144.8,17.4,1.9,0.5,1.1,444
Punjab,2017,42.4,3,14.5,12.3,12.3,110.8,94.4,122.2,62.7,0,5.2,17.7,497.5
Himachal Pradesh,1962,45,102.9,82.9,102.6,55.4,86.5,242.7,255.8,303.7,5.8,66.5,43.8,1393.5
Himachal Pradesh,1963,14.1,57.2,201.2,49.5,47.2,108.9,325.7,308.1,111.3,2.4,76.8,52.2,1354.5
Himachal Pradesh,1964,176.6,58.8,83.6,97.7,86.8,86.2,278.9,246.8,197.1,0.1,1.8,39.6,1354.1
Himachal Pradesh,1965,52.5,209.1,170.9,126.6,143.9,24.9,278.3,117.3,39.9,25.8,12.8,18.3,1220.4
Himachal Pradesh,1966,0.3,145,78.4,77.2,95.7,187.1,250.5,298,153.3,30.8,13.9,40.8,1371
Himachal Pradesh,1967,30.8,99.1,181.5,31.4,48.1,99.3,386.3,403.3,105.7,36.9,23.8,112.4,1558.5
Himachal Pradesh,1968,188.5,114.1,80.8,50.9,44.9,99.3,277.2,181.1,16.3,47.2,9.1,58.8,1168.2
Himachal Pradesh,1969,66,78.6,72.7,130.4,111,31,201.8,306.7,117.2,8.4,2.4,1.5,1127.6
Himachal Pradesh,1970,116.5,39,37.9,7.3,43.5,163.2,223.4,280.4,164.4,6.6,0.2,0.3,1082.5
Himachal Pradesh,1971,53.1,76.5,13.7,57.5,71.8,252.7,352.8,301.2,67,13.8,12.2,2.6,1275.1
Himachal Pradesh,1972,55,77,55,82.1,21.3,43.8,184.2,159.9,57.6,31.1,21.3,54,842.3
Himachal Pradesh,1973,116.8,80.6,68.4,15.7,40,99.1,167.8,213.9,86.3,32.1,5.4,29.1,955.2
Himachal Pradesh,1974,75,44.6,33.7,24.6,41.8,76.4,168.8,204.6,30.5,28.8,2.4,45.1,776.1
Himachal Pradesh,1975,137.8,124.7,126.3,25.4,35.1,86.9,214,191.8,95.3,13.8,0.2,2.7,1054.1
Himachal Pradesh,1976,66.7,105.5,126.6,49.1,30.1,85.5,368.9,238,72.6,20.2,1.7,14.6,1179.3
Himachal Pradesh,1977,85.5,4.7,12.9,97.5,87.2,86.1,339.7,236.4,197.1,18.8,9.9,69.2,1245
Himachal Pradesh,1978,63.7,102.6,157.9,53.5,31.1,156.1,280,300.1,137.7,3.6,75.9,9,1371.2
Himachal Pradesh,1979,170,115.3,157.4,31.9,85.1,64.8,163.4,119,43.5,7,34,29.6,1021
Himachal Pradesh,1980,83.2,87.1,71.7,28.5,26.1,106.8,477.1,128.8,52.5,25.3,27.3,40.5,1155
Himachal Pradesh,1981,114.5,96.3,162,54.4,67.1,94.7,233.5,163.4,71.6,11.4,70.4,7.9,1147.1
Himachal Pradesh,1982,187.3,147.7,228.9,146.2,152.5,58.3,160.4,170.2,31.5,42.5,21.8,75.7,1423
Himachal Pradesh,1983,91.7,97.6,162.8,136.7,86.1,59.2,166.7,204.2,121.5,48.2,1,13.9,1189.6
Himachal Pradesh,1984,24.3,134.5,38.7,68.6,14.7,105,194.4,192.5,121.5,10.6,25.1,38.4,968.3
Himachal Pradesh,1985,70.4,23,36.2,65.6,54.3,54.1,301.3,252.7,118,127.6,2.8,88,1193.9
Himachal Pradesh,1986,7.3,119.3,159.4,105.3,99.1,86.4,240.9,246.9,52.4,43.4,72.7,89.5,1322.6
Himachal Pradesh,1987,68.1,84.6,77.9,132.1,214.2,81,90.4,147.8,50.3,76.7,0.8,11.6,1035.6
Himachal Pradesh,1988,41.6,128.3,353.9,27.2,39.3,84,411.3,304.7,360.2,2.2,4.9,123.5,1881.1
Himachal Pradesh,1989,111,62.5,89.2,39.4,92.5,59.7,291.1,247.3,64.9,7.3,52.9,59.4,1177.2
Himachal Pradesh,1990,36.2,161.2,217.7,52.5,61.8,80.2,302.3,221.8,162.8,15.6,10.1,140.6,1462.7
Himachal Pradesh,1991,24,143.1,120.6,104.5,69.7,67.1,141.6,258.3,128.5,2.2,4.3,40.9,1104.8
Himachal Pradesh,1992,123.9,75.8,199.4,36.9,83.9,53,277.5,374,127.6,7,19.4,4.7,1383.1
Himachal Pradesh,1993,109.2,69.7,164.1,20.6,56.7,70.9,386.9,89.1,143.1,0.3,17.7,0,1128.3
Himachal Pradesh,1994,88.7,124.7,29,131.3,65.5,114.2,367,311,92.7,8.5,0.1,77.6,1410.2
Himachal Pradesh,1995,61.5,140,96.7,85.8,44.2,66.5,332.4,345.1,284.5,5.4,13.9,17.7,1493.9
Himachal Pradesh,1996,118.6,117.8,112.5,50.6,68.5,173.7,210.6,348.3,138.5,38.3,0.6,6.4,1384.4
Himachal Pradesh,1997,50.9,58.5,60.4,97.4,66.1,92.3,198.7,476.1,113.8,44.4,87.4,108.5,1454.5
Himachal Pradesh,1998,13.5,133.8,139.4,71.5,41.3,152.3,210.7,239.8,251.5,119.4,5.9,2.4,1381.6
Himachal Pradesh,1999,109.2,54.3,33.4,7.1,98.3,104.7,304.1,284.6,111.4,6.4,28.9,2.5,1144.9
Himachal Pradesh,2000,118.2,119,68.1,25.6,79.9,198,265.1,126.7,50.1,0,10.5,6.9,1068.4
Himachal Pradesh,2001,30.5,35.7,105.8,66.9,67.3,153.8,239.5,202.3,26.9,5,20.8,37.3,991.8
Himachal Pradesh,2002,66.7,136.5,136.9,124,27,56.1,81.8,225.6,123.1,8.2,0.7,3.9,990.4
Himachal Pradesh,2003,39.5,116.6,113,52.9,35.9,61.4,187.7,228.7,135.5,0.3,22.5,40.4,1034.5
Himachal Pradesh,2004,86.2,43,5.9,54.7,57.6,76.1,141.3,202.5,47.6,104.7,9.3,49.4,878.5
Himachal Pradesh,2005,147.8,222.9,143.3,35.2,52.4,52.6,317.2,114.2,156.3,1.8,0.3,4.5,1248.5
Himachal Pradesh,2006,102.5,38.2,137.3,44.3,68.4,104.8,260.3,274.2,92.8,17.5,26.9,51.2,1218.4
Himachal Pradesh,2007,1.3,121,177,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1,35.6,1034.5
Himachal Pradesh,2008,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9,1114.2
Himachal Pradesh,2009,54.8,45.9,43.4,91.2,53.5,45.5,170.2,162.6,172.1,16.4,93.1,7.8,956.5
Himachal Pradesh,2010,25.5,96.6,45.1,60.3,81.4,108.5,291.8,274.1,176.7,30.5,10.8,58.1,1259.4
Himachal Pradesh,2011,43.9,97.4,49.7,62.4,45.1,118.3,177.7,380.2,120.3,6,0.3,6.9,1108.3
Himachal Pradesh,2012,92.3,51.3,28.4,55.9,9.4,31.1,241.5,280.6,133.1,3.1,3.2,21.8,951.6
Himachal Pradesh,2013,79.9,182.6,76.6,28.9,32.6,233.6,208.8,240,65.8,21.8,16.6,24.8,1211.9
Himachal Pradesh,2014,69.6,124.9,125.2,60.6,68.9,51.7,203.6,146.7,84.6,19.3,4.5,49.3,1008.7
Himachal Pradesh,2015,67.2,156.6,192.5,84.9,45,85.8,249.9,195.9,75.5,17.7,14.5,25,1210.5
Himachal Pradesh,2016,18.7,38.4,114.4,47.5,70.2,101.3,194,272.7,56.8,5.3,0,2.2,921.5
Himachal Pradesh,2017,157.6,46.3,57.4,88,62,123.1,216.1,273.1,103.4,0.3,6.9,48,1182.2
Jammu & Kashmir,1962,20.5,97,51,117.5,34,41.1,132.7,137.1,171.3,11.9,52.7,63.5,930.3
Jammu & Kashmir,1963,0,36.4,251.8,188.9,82.4,24.8,68.4,67,32.9,12.8,83.5,60.2,909.2
Jammu & Kashmir,1964,126.2,60.7,96,134.6,41.3,92.7,167.4,99.4,64,1.3,4.6,58,946.2
Jammu & Kashmir,1965,62.2,138.1,99.9,179.8,153.4,32.4,83.9,62,16.4,26.2,33,25.2,912.6
Jammu & Kashmir,1966,1.5,199.3,155.2,148.5,114,59.9,169.7,203.9,217.4,83.6,3.5,22.4,1378.9
Jammu & Kashmir,1967,17.5,114,156.9,88.1,54.5,52,137.9,160.6,115.9,47.1,15.7,131.2,1091.3
Jammu & Kashmir,1968,117.2,72.4,85.2,63,58.6,52.1,259.3,183.2,20.9,65.6,29.8,58.2,1065.6
Jammu & Kashmir,1969,81.2,139.7,112.1,174.1,107.7,33.3,156.6,176.4,45,62.8,5.6,1.1,1095.6
Jammu & Kashmir,1970,51.7,44.5,94.1,36,37.5,79.5,67.2,99.8,84.4,57.3,0,4.9,657
Jammu & Kashmir,1971,28.1,112,10.4,111,34.5,93.2,117.6,192.7,13.5,3.6,27.1,20.8,764.7
Jammu & Kashmir,1972,70.2,128.5,169.3,119.5,84.1,31.8,122.4,142.8,67.5,96.7,25.8,87.1,1145.6
Jammu & Kashmir,1973,134.1,83.4,131.3,65.9,57.2,29.1,180.9,299.7,45.5,21.6,0,51.8,1100.5
Jammu & Kashmir,1974,118.1,100.6,64.3,46.2,76,122.3,90.1,49.1,44,12,0.6,79.2,802.6
Jammu & Kashmir,1975,71.5,94.3,180.1,83.5,98.4,39.6,262.7,256.5,73.5,1.8,12.8,5.8,1180.4
Jammu & Kashmir,1976,96.6,156.4,116.8,72.4,41.1,47.6,108.2,266.9,58.8,35.1,0,23.5,1023.7
Jammu & Kashmir,1977,150.2,21.3,21.1,145.3,68.8,56.5,183.7,115,63.2,36.1,20.8,73.1,955
Jammu & Kashmir,1978,50.2,73,253.6,60.6,40.4,76.7,172,173.4,70.1,1.1,89.7,0.8,1061.6
Jammu & Kashmir,1979,65.6,98.4,228.6,58.4,147.1,51.6,103.8,115.9,71,7.6,89.9,39.5,1077.4
Jammu & Kashmir,1980,84.1,171.6,136.8,36.1,61.4,106.9,161.9,68.7,57.8,28,47.3,57.1,1017.9
Jammu & Kashmir,1981,146.1,131.2,227.3,88.9,76.7,72.3,216,90.3,26.7,15.3,37.4,7.3,1135.5
Jammu & Kashmir,1982,91.9,139,222.4,128.7,104.6,42,89.6,134.5,33.3,64.2,55.9,96,1202.2
Jammu & Kashmir,1983,118.8,97.2,318.8,207.8,108.8,67.1,154,222.1,115.1,39.7,14.6,21.2,1485.2
Jammu & Kashmir,1984,33.6,181.2,90.5,128.2,52.3,63.2,159.6,234.7,96.4,2,45.4,70.2,1157.4
Jammu & Kashmir,1985,80.1,23.7,42.1,71.4,106.9,54.4,295.5,154.8,54.7,90,13.9,179.7,1167.1
Jammu & Kashmir,1986,20.9,110.9,235,163.7,72.4,63.5,230.8,217.9,36.9,45.5,164.1,159.5,1521
Jammu & Kashmir,1987,45,150.1,140.4,134.7,234.4,125.1,71.9,128.4,47,122.8,0.3,15.9,1216
Jammu & Kashmir,1988,78.2,155.5,280.2,46.8,39.9,76.3,413.8,165.7,308.6,5.4,7,93.6,1670.9
Jammu & Kashmir,1989,74.9,78.2,134.1,114.6,139,69.1,293.8,114.9,39.3,40.3,50.7,67.1,1216
Jammu & Kashmir,1990,110.2,206.5,309.8,98.4,28.6,69.1,193.3,133.5,115.6,38.6,10.5,259.7,1574
Jammu & Kashmir,1991,71.3,216.5,176.1,233.2,93.5,75.6,162.8,204.4,148.9,10.6,5.6,50.5,1448.8
Jammu & Kashmir,1992,161.9,91.2,194.7,86.8,110.7,44.6,168.8,306.1,226.6,22.6,36.4,27.6,1478.1
Jammu & Kashmir,1993,114.9,123.6,233.1,31.8,106.5,93.6,324.7,63.4,84.3,13.2,54.4,0.2,1243.8
Jammu & Kashmir,1994,139.9,133,82.3,136.6,99.2,107.9,344.7,329.1,88.6,32.4,2.7,236,1732.5
Jammu & Kashmir,1995,101.4,210.2,129.3,124.9,74.4,56,408,241.3,140.1,38.8,45.6,49.6,1619.6
Jammu & Kashmir,1996,127.5,115.7,213.6,85.4,125.5,182,136,441.5,52.3,96.4,25.8,18.8,1620.4
Jammu & Kashmir,1997,68.4,55.6,164.1,144.5,89.1,81.2,126.6,270.2,75.4,77.3,84.3,59.2,1295.9
Jammu & Kashmir,1998,75,297.2,185.4,192.8,75.1,59.3,161,131.1,97.9,49.2,1.8,0,1325.9
Jammu & Kashmir,1999,183.5,56,91.6,24.3,47.6,51.9,133.8,145,84.8,3.5,68.4,0.2,890.3
Jammu & Kashmir,2000,159.5,106.6,90.4,30.4,51.1,95.5,193.7,123.6,73.2,1.4,21,38.2,984.6
Jammu & Kashmir,2001,17.4,54.3,81.7,92.8,69.6,121.7,243.9,126.7,53.9,12.7,51.6,26.4,952.7
Jammu & Kashmir,2002,58.7,101.2,105.5,86.3,33,94.2,78.7,217.4,97.9,15.2,0.7,14.6,903.5
Jammu & Kashmir,2003,26.9,267.2,170.9,117.5,111.3,41,136,185.5,126.1,13.3,33.7,81.7,1311.1
Jammu & Kashmir,2004,176,70.6,21.2,118.9,87.5,95.2,118,77.9,40.5,73.3,23.3,42.4,944.9
Jammu & Kashmir,2005,296,403.5,189.7,64.9,92,41.6,440.3,77.7,50,14.6,21.8,0.5,1692.7
Jammu & Kashmir,2006,200.3,92.3,96.8,34.4,43.8,74.3,209,331.5,203,46.2,72.5,115.8,1519.8
Jammu & Kashmir,2007,12.3,116.7,259.3,15,65.6,143.9,132.4,196.8,33,1.6,0,47,1023.5
Jammu & Kashmir,2008,153.5,130.8,9.9,97.7,63.3,134.9,266.3,166,44.7,42.4,25.2,89.8,1224.5
Jammu & Kashmir,2009,120.3,117.9,63.7,113.5,64.3,64.1,80.23,96.5,50.5,8.1,9.3,10.2,798.63
Jammu & Kashmir,2010,30.9,142.2,34.9,63.9,128.3,67.4,137.3,253.2,65,25,13.6,36.1,997.9
Jammu & Kashmir,2011,43.4,211.6,97.8,89,32.4,72.5,81.6,131.2,72,19.4,12.9,23.8,887.6
Jammu & Kashmir,2012,150.9,95.8,45.2,86.6,48.9,32.6,118.8,264.9,106.7,15.7,10.8,57.8,1034.7
Jammu & Kashmir,2013,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3,859.3
Jammu & Kashmir,2014,75.8,64,153.1,76.1,52.7,25.3,100.5,134.6,362.8,32.2,14.1,2.3,1093.4
Jammu & Kashmir,2015,27.9,187.2,341.4,173.3,64.6,121.4,233.2,129.2,130.2,87.1,38.1,39.3,1572.8
Jammu & Kashmir,2016,34.5,44.4,191.4,82,58.4,62.9,193,181.8,45.1,3.3,0,6.1,902.8
Jammu & Kashmir,2017,255.5,106.4,85,156.7,38.5,158.5,180.7,161.4,43.3,0.3,11.3,81.5,1278.9
Rajasthan,1962,0.95,0.85,5.7,2.2,2.5,4.2,194.45,119.05,97.45,0,0.95,4.95,433.3
Rajasthan,1963,0.25,1,3.35,2.1,2.65,19.75,76.8,190.15,62.15,5.9,11.35,0.6,376.1
Rajasthan,1964,0.3,0.15,0.25,0.25,22.15,33.7,175,215.05,44.05,0.1,0,0.8,491.8
Rajasthan,1965,4.1,2.75,2.55,2.9,5.2,6.5,164.85,79.45,45.6,5.6,0.05,0,319.55
Rajasthan,1966,0.1,7,0.75,0.05,12.2,54.85,96.5,123.85,64.8,1.2,1.7,0.1,363.15
Rajasthan,1967,0,0,58.2,1.75,2.3,56.25,110.2,173.45,113.65,2.2,2.5,29.7,550.1
Rajasthan,1968,5.75,3.85,4.75,0.05,5.6,2.8,196.5,102.9,5.65,2.8,0,0.1,330.9
Rajasthan,1969,2.25,1.15,1.4,1.45,3.8,9.85,137.6,151,66.35,0.55,1.1,0,376.55
Rajasthan,1970,5.6,21.85,2,0.15,4.85,62.3,104.65,240.85,92.4,2.4,0,0,537.05
Rajasthan,1971,3.1,0.55,0.15,1.15,28.45,120.6,186.3,100.7,68.85,7.9,0.3,0,517.95
Rajasthan,1972,0.75,2.6,0,1.75,1.1,53.7,62.9,181.15,12.05,1.9,1.95,0.25,320.1
Rajasthan,1973,1.95,1.8,0.3,0.05,11.85,25.95,162.5,346.1,145.6,3.55,0,1.85,701.5
Rajasthan,1974,0,0,0.2,0.6,20.55,25.9,192.45,91.95,12.6,41.85,0,2,388.05
Rajasthan,1975,1.15,0.4,1.1,0.15,2.5,71.95,227.8,231.6,154.55,34.4,0.05,0.25,725.85
Rajasthan,1976,6.45,5.55,0.25,1.7,11.2,65.25,147.4,240.85,109.8,0.15,31.65,0,620.25
Rajasthan,1977,9.45,1.45,0.1,5.65,15.3,102.05,270.65,137.1,94.35,0.65,1.3,0.3,638.45
Rajasthan,1978,0.2,10.95,4.25,3.9,0,58,259.15,161.85,39.65,3.05,9.25,3.15,553.4
Rajasthan,1979,4.75,25.65,2.25,0.8,24.05,33.3,162.55,100.8,15.7,6.95,32.8,2.2,411.65
Rajasthan,1980,0.55,0.3,4.5,0.25,3.95,90.4,166.35,86.7,21.3,2.4,1.4,14.75,392.95
Rajasthan,1981,4.85,1.7,6,0.1,8.45,36.5,204.15,91.15,43.6,4.45,29.3,1.65,431.9
Rajasthan,1982,14,4.2,9.7,22.15,36.65,23.15,127.55,197.45,13.55,9,25.95,2.7,486
Rajasthan,1983,3.2,1.2,1.1,32.75,34.6,52.9,220.15,175.7,89.75,20.9,0,0.05,632.3
Rajasthan,1984,0.65,1.55,0.05,0.7,0.15,20.6,99.15,178.65,81.65,0.1,0.1,0,383.25
Rajasthan,1985,0.6,0.05,0.6,6.4,8.45,16.65,137.2,150.1,20.85,45.9,0.25,5.65,392.75
Rajasthan,1986,2.1,15.85,1.75,0.45,25.2,37.4,203.85,95.75,11.1,3.55,0,0.1,397.15
Rajasthan,1987,8.95,2.55,3.6,0.5,27.85,40.45,40,127.75,14.85,9.8,0,13.15,289.35
Rajasthan,1988,1.35,0.95,6.65,3.75,1.4,64.25,171.2,138.7,64.55,7,0.05,0.4,460.25
Rajasthan,1989,7.7,0.05,1.75,0.55,0.3,39.15,105.8,196.4,26.7,0.1,0.35,0.5,379.3
Rajasthan,1990,0,26.35,0.6,1.05,18.3,47.5,196.7,211.25,102.6,4.3,3.1,0.8,612.55
Rajasthan,1991,0.2,3.25,0.2,12.3,5,18.7,167.6,134.95,30.1,0.2,2.65,3.75,378.8
Rajasthan,1992,8.35,4.85,2.1,0.6,7.95,13.05,185.55,188.7,134.6,23.8,4.7,0.4,574.7
Rajasthan,1993,1.2,6.05,3,3.5,5.2,73.55,217.45,49.45,80.9,3.7,0.3,0.05,444.35
Rajasthan,1994,17,0.6,0.45,8.5,3.6,74.25,253.9,180.2,88.6,0,0.2,0,627.35
Rajasthan,1995,19,5.45,4.6,1.85,1.05,20.7,235.1,206.2,54.35,10.05,0,2.65,561.1
Rajasthan,1996,3,4.2,1.95,2.65,15.25,130.7,125.1,160.1,60.15,8.45,0.15,0,511.8
Rajasthan,1997,0.95,0.2,3.6,10.4,17.25,59,99.8,150.25,49.65,48.65,7.7,12.05,459.5
Rajasthan,1998,0,5.25,4.1,4.5,1.55,48.75,100.45,75.3,88.9,47.45,1.4,0,377.7
Rajasthan,1999,4,4,0.15,0.05,22.8,38.6,123.2,66.2,35.8,11.55,0,0.05,306.35
Rajasthan,2000,0.4,0.55,0.35,2.7,12.65,14.2,221.1,67.55,17.2,0.75,0.25,0.05,337.65
Rajasthan,2001,0.7,0.6,0.2,7.95,23.35,74.4,197.15,97.55,5.25,8.25,0,2.9,418.25
Rajasthan,2002,0.95,6.8,0.55,1.3,9.9,49.15,7.95,73.9,30.9,0.45,1.65,5.25,188.85
Rajasthan,2003,3.3,21.3,0.65,0.3,2.65,60.9,217.1,136.05,53.75,0.15,0,1.2,497.35
Rajasthan,2004,2.45,0,0,3.5,7.65,43.15,66.35,237.6,16.65,23.1,0.2,0.85,401.45
Rajasthan,2005,0.9,8.9,7.2,6.25,9.65,42.4,162.55,52.15,124.15,0,0.05,0,414.35
Rajasthan,2006,0,0,14.4,1.9,10.7,55.35,134.3,272.55,60.1,3.85,0.25,1.5,554.85
Rajasthan,2007,0.35,25.85,16.3,1.9,4.65,52.1,156.75,118.65,65.85,0,0.05,0.7,443.25
Rajasthan,2008,0.85,0.1,0.65,13.6,23.4,108.35,111.6,150.6,67.85,1.7,1.4,4.2,484.35
Rajasthan,2009,1.7,1.5,3.85,0.9,6.65,32.5,134.1,70.2,26.5,5.6,3.55,0.3,287.25
Rajasthan,2010,1.9,2.05,0.55,0.5,1.85,38.4,163.05,219.65,112.7,0.85,34.8,5.1,581.3
Rajasthan,2011,0,11.5,0.85,1,6.45,82.65,141.05,225.45,141.35,0.05,0,0,610.4
Rajasthan,2012,1.2,0,0,6.55,9.95,8.25,105.45,265.85,111.65,1.2,0,0.35,510.45
Rajasthan,2013,5,21.75,2.3,3.15,1.35,64.1,211.75,208.35,73.35,20.35,1.15,0.15,612.75
Rajasthan,2014,14.6,6.1,5.55,7.85,15.7,18.65,145.7,165.3,110.9,1.85,0.1,0.55,492.85
Rajasthan,2015,6.75,0.5,43.1,20.55,9.5,74.8,266.1,101.65,27.9,3.05,0.3,0.4,554.55
Rajasthan,2016,0.35,1,5.25,0.2,6.75,47.45,203.1,288.75,25.6,25.35,0,0,603.8
Rajasthan,2017,7.2,0.15,4.85,2,20.6,85.9,256.5,90.2,33.8,0,0.5,2.6,504.3
Madhya Pradesh,1961,29,11.2,3.8,5.8,8.4,132.9,499.4,462.9,358.4,65.7,7.5,13.7,1598.8
Madhya Pradesh,1962,9.75,14,14.65,8.95,6.8,35.95,317.95,266.35,271.4,0.75,4.95,35.65,987.15
Madhya Pradesh,1963,6.65,9.5,4.1,9.6,7.3,109.45,254.7,363.75,199.5,27.35,19.15,1.7,1012.75
Madhya Pradesh,1964,0.1,4.05,2.2,0.65,5.1,121.6,319.45,372.6,194.65,12.05,0.45,0.7,1033.7
Madhya Pradesh,1965,4.7,0.8,8.45,7.25,0.6,49.8,238.35,163.75,154.1,8.55,0.55,9.35,646.25
Madhya Pradesh,1966,8.6,2.35,2.05,0.4,5.2,139.95,260.55,231.3,77.5,1.4,28.9,6.45,764.55
Madhya Pradesh,1967,0.1,0,42.6,1.8,1.5,122.2,310,367.5,242.1,4.05,0.6,84.25,1176.7
Madhya Pradesh,1968,22.45,7.05,9.25,2.35,0.7,68.15,379.95,286.6,122.8,17.25,0,0.95,917.4
Madhya Pradesh,1969,7,1.5,0.55,0.45,5.25,44.8,473.4,394.35,212.4,0,39.5,0.15,1179.55
Madhya Pradesh,1970,40.25,20.75,22.3,0.95,12.35,226.3,227.5,413.9,258.2,5.2,0,0,1227.7
Madhya Pradesh,1971,20,5.15,6.3,8.2,23.85,270.25,477.4,253.3,184.4,78.25,0.1,0,1327.2
Madhya Pradesh,1972,0.25,7.05,0.1,1.2,1.05,73.05,184.6,488.5,107.6,14.65,22.5,3.65,904.3
Madhya Pradesh,1973,0.55,17.25,0.05,0.65,1.85,64.4,496.75,454.5,230.9,53.95,0.1,8.7,1329.6
Madhya Pradesh,1974,0.2,3.7,0.8,0.4,9.4,69.8,296.35,396.45,60.15,82.65,2.95,1.05,923.85
Madhya Pradesh,1975,6.5,7.35,6.85,0.15,2.4,163.3,318.6,463.1,208.55,72.5,0.05,0.15,1249.55
Madhya Pradesh,1976,10.4,1.55,4.5,9.2,9.55,121.8,315.95,358.55,178.4,0.75,29.55,1.45,1041.65
Madhya Pradesh,1977,6.4,4.95,4.75,5.2,9,216.55,302.75,368.3,178.35,37.1,50.9,3.25,1187.45
Madhya Pradesh,1978,12.9,44.65,18,4.5,0.1,173.55,328.45,419,138.75,7.7,18.1,32.15,1197.95
Madhya Pradesh,1979,34.4,40.3,5.5,0.3,10.25,104.5,219.75,243.35,49.7,6.05,79.5,2.15,795.85
Madhya Pradesh,1980,4.95,2.35,2.25,0.4,1.1,252.25,279.4,431.2,112.6,2.9,1.05,31.1,1121.55
Madhya Pradesh,1981,8.95,0.75,17.2,1.1,12.75,135.05,303.8,283.7,158.15,12.3,12.3,17.1,963.1
Madhya Pradesh,1982,65.4,9.05,6.45,2.2,14.85,79.3,259.45,486.05,124.95,24.9,41.1,1.95,1115.7
Madhya Pradesh,1983,7.65,6.5,0.15,10.8,12.1,93.2,294.55,342.1,343.95,60.05,0,2.6,1173.7
Madhya Pradesh,1984,34.45,21.85,0,1.75,1,77.45,183.65,563.15,87.15,13.65,0,1,985.05
Madhya Pradesh,1985,22.4,3.1,0.25,5,3.7,75.15,304.9,317.3,135.7,127.5,0,0,995.05
Madhya Pradesh,1986,10.6,69.75,11.15,0.8,8.45,158.3,393.9,240.25,57.95,10.25,0.6,21.15,983.15
Madhya Pradesh,1987,31.7,29.05,4.3,0.05,7.65,59.75,196.4,334.95,196,68.25,12.5,9.45,950
Madhya Pradesh,1988,5.3,9.1,3.4,5.35,4.4,167.55,338.65,308.5,127,39.7,0.2,1.15,1010.3
Madhya Pradesh,1989,1.35,0.1,13.95,0.1,3.15,160.05,174.1,364.2,106.75,1,0.75,14.2,839.7
Madhya Pradesh,1990,0.75,20.2,1.75,1.55,30.7,238.2,299.85,334.95,294.8,30.25,1.4,7.55,1262
Madhya Pradesh,1991,1.8,5.7,8.7,3.35,1.95,97.5,332,375.15,46.2,2.55,3.35,2.85,881.2
Madhya Pradesh,1992,0.05,0.1,0.3,0.25,6.45,44.7,253.6,390.05,170.75,35.3,1.15,0,902.65
Madhya Pradesh,1993,0,8.6,11.5,0.8,4.2,109.55,295.3,262.5,358.2,21.9,0.7,2.05,1075.4
Madhya Pradesh,1994,12.1,8.05,0.1,7.7,1.15,242.9,451.55,448.95,168.85,13.7,1.65,0,1356.6
Madhya Pradesh,1995,19.4,4.85,31.3,2.3,1.7,74.1,341.05,303.7,146.15,12.4,1.05,10.45,948.5
Madhya Pradesh,1996,24.7,10.3,2.85,1.15,1.15,57.9,375.45,367.9,141.85,52.3,0.55,0,1036
